0.0 80.0 20.0
0.1 78.5 21.2
0.2 77.0615 22.334
0.30000000000000004 75.6816425 23.40521
0.4 74.35770563749999 24.41668655
0.5 73.0870967275625 25.371340066250003
0.6000000000000001 71.86734611069843 26.271941798813753
0.7000000000000001 70.69610129390725 27.12113046706331
0.8 69.57112137090083 27.921418578929554
0.9 68.49027170820689 28.675198448979685
1.0 67.45151888448132 29.384747929674432
1.1 66.45292587096277 30.052235869473826
1.2000000000000002 65.49264744157819 30.679727310808868
1.3 64.56892580175492 31.269188440316167
1.4000000000000001 63.680086425517366 31.82249130314178
1.5 62.824534090942265 32.341418292557876
1.6 62.00074910451987 32.827666425599986
1.7000000000000002 61.207283705418874 33.28285141492238
1.8 60.44275864108185 33.70851154658309
1.9000000000000001 59.705859905986465 34.10611137300723
2.0 58.99533563579695 34.47704522993674
2.1 58.30999314950076 34.82264058575458
2.2 57.648696132478335 35.14416123117196
2.3000000000000003 57.01036195378982 35.442810316886366
2.4000000000000004 56.3939591112828 35.71973324645557
2.5 55.79850479842984 35.97602043128756
2.6 55.223062587094844 36.21270991431753
2.7 54.66674022070382 36.4307898686299
2.8000000000000003 54.12868751255883 36.63120097698508
2.9000000000000004 53.60809434428456 36.8148386979267
3.0 53.10418875963598 36.982555423874594
3.1 52.61623514912257 37.135162536351075
3.2 52.14353252112153 37.273432363242996
3.3000000000000003 51.68541285535835 37.398100042768135
3.4000000000000004 51.24123953482975 37.50986529859226
3.5 50.810405852430854 37.60939413033109
3.6 50.39233358872671 37.697320423469776
3.7 49.986471657477935 37.77424748254022
3.8000000000000003 49.592294815691794 37.84074949121357
3.9000000000000004 49.20930243512377 37.897372902791
4.0 48.83701733230149 37.94463776440974
4.1000000000000005 48.47498465428215 37.98303897812348
4.2 48.12277081748757 38.01304750186542
4.3 47.77996249708769 38.035111493159214
4.4 47.44616566452368 38.04965739830619
4.5 47.121004670876715 38.05709098964748
4.6000000000000005 46.80412137389774 38.05779835337559
4.7 46.49517430661781 38.052146830252276
4.800000000000001 46.193837885557414 38.04048591147706
4.9 45.89980165664802 38.0231480918439
5.0 45.612769577068704 38.00044968222154
5.1000000000000005 45.332459331286415 37.97269158329627
5.2 45.05860167967018 37.94016002242311
5.300000000000001 44.79093983812689 37.90312725534382
5.4 44.529228887280595 37.86185223444604
5.5 44.2732352097875 37.81658124515827
